text,is_italic,x_top_left,font_size,start,is_bold,font_name,is_normal,y_top_left,width,end,height,tf-idf
Косарева,false,328,12,0,false,TimesNewRomanPSMT,true,469,50,8,5,
Анастасия,false,382,12,9,false,TimesNewRomanPSMT,true,469,58,18,5,
Дмитриевна,false,443,12,19,false,TimesNewRomanPSMT,true,469,67,29,5,
Руководитель:,false,328,12,0,true,TimesNewRomanPS-BoldMT,false,499,86,13,5,0.3010299956639812
директор,false,328,12,0,false,TimesNewRomanPSMT,true,514,50,8,5,0.0
Центра,false,382,12,9,false,TimesNewRomanPSMT,true,514,40,15,5,0.0
российско-,false,425,12,16,false,TimesNewRomanPSMT,true,514,61,26,5,0.0
испанского,false,328,12,0,false,TimesNewRomanPSMT,true,529,62,10,5,
сотрудничества,false,394,12,11,false,TimesNewRomanPSMT,true,529,87,25,5,0.0
Факультета,false,328,12,0,false,TimesNewRomanPSMT,true,543,64,10,5,0.0
международного,false,395,12,11,false,TimesNewRomanPSMT,true,543,93,25,5,0.0
регионоведения,false,328,12,0,false,TimesNewRomanPSMT,true,558,88,14,5,
и,false,420,12,15,false,TimesNewRomanPSMT,true,558,6,16,5,0.0
регионального,false,430,12,17,false,TimesNewRomanPSMT,true,558,81,30,5,
управления,false,328,12,0,false,TimesNewRomanPSMT,true,573,63,10,5,0.0
ИГСУ,false,395,12,11,false,TimesNewRomanPSMT,true,573,34,15,5,
"РАНХиГС,",false,433,12,16,false,TimesNewRomanPSMT,true,573,61,24,5,
канд.,false,328,12,0,false,TimesNewRomanPSMT,true,588,28,5,5,
филол.,false,360,12,6,false,TimesNewRomanPSMT,true,588,38,12,5,
наук,false,401,12,13,false,TimesNewRomanPSMT,true,588,25,17,5,0.0
(подпись),false,406,12,0,false,TimesNewRomanPSMT,true,621,54,9,5,
Пироженко,false,328,12,0,false,TimesNewRomanPSMT,true,636,63,9,5,
Ольга,false,395,12,10,false,TimesNewRomanPSMT,true,636,32,15,5,
Викторовна,false,431,12,16,false,TimesNewRomanPSMT,true,636,65,26,5,
"Москва,",false,280,12,0,true,TimesNewRomanPS-BoldMT,false,740,48,7,5,0.0
2021,false,332,12,8,true,TimesNewRomanPS-BoldMT,false,740,25,12,5,0.4822681122428943
г.,false,362,12,13,true,TimesNewRomanPS-BoldMT,false,740,9,15,5,0.0
2,false,322,12,0,false,TimesNewRomanPSMT,true,785,6,1,5,0.5114409330385058
Содержание,false,287,14,0,true,TimesNewRomanPS-BoldMT,false,63,77,10,6,
ВЕДЕНИЕ,false,99,14,0,false,TimesNewRomanPSMT,true,87,64,7,6,
............................................................................................................,false,167,14,8,false,TimesNewRomanPSMT,true,87,375,116,6,0.0
3,false,545,14,117,false,TimesNewRomanPSMT,true,87,7,118,6,0.0
1.,false,99,14,0,false,TimesNewRomanPSMT,true,111,10,2,6,0.555429854985112
КОНЦЕПЦИЯ,false,121,14,3,false,TimesNewRomanPSMT,true,111,87,12,6,
«УМНЫЙ,false,228,14,13,false,TimesNewRomanPSMT,true,111,61,19,6,
ГОРОД»:,false,309,14,20,false,TimesNewRomanPSMT,true,111,56,27,6,
ОСНОВНЫЕ,false,385,14,28,false,TimesNewRomanPSMT,true,111,79,36,6,
АСПЕКТЫ,false,484,14,37,false,TimesNewRomanPSMT,true,111,68,44,6,
ПРОЕКТЫ............................................................................................................,false,99,14,0,false,TimesNewRomanPSMT,true,135,443,115,6,0.3010299956639812
8,false,545,14,116,false,TimesNewRomanPSMT,true,135,7,117,6,
1.1,false,110,14,0,false,TimesNewRomanPSMT,true,159,17,3,6,
Общие,false,131,14,4,false,TimesNewRomanPSMT,true,159,41,9,6,0.3010299956639812
теоретические,false,176,14,10,false,TimesNewRomanPSMT,true,159,85,23,6,0.3010299956639812
основы,false,266,14,24,false,TimesNewRomanPSMT,true,159,43,30,6,0.3010299956639812
концепции,false,313,14,31,false,TimesNewRomanPSMT,true,159,64,40,6,
"""умный",false,381,14,41,false,TimesNewRomanPSMT,true,159,45,47,6,
"город""",false,431,14,48,false,TimesNewRomanPSMT,true,159,39,54,6,
....................,false,473,14,55,false,TimesNewRomanPSMT,true,159,69,75,6,0.0
8,false,545,14,76,false,TimesNewRomanPSMT,true,159,7,77,6,
1.2,false,110,14,0,false,TimesNewRomanPSMT,true,184,17,3,6,
Базовые,false,131,14,4,false,TimesNewRomanPSMT,true,184,48,11,6,0.3010299956639812
методы,false,183,14,12,false,TimesNewRomanPSMT,true,184,44,18,6,0.4822681122428943
оценки,false,232,14,19,false,TimesNewRomanPSMT,true,184,42,25,6,0.535276863192891
и,false,278,14,26,false,TimesNewRomanPSMT,true,184,7,27,6,0.0
компоненты,false,289,14,28,false,TimesNewRomanPSMT,true,184,73,38,6,
для,false,366,14,39,false,TimesNewRomanPSMT,true,184,20,42,6,0.3010299956639812
характеристики,false,390,14,43,false,TimesNewRomanPSMT,true,184,94,57,6,
"""умного",false,488,14,58,false,TimesNewRomanPSMT,true,184,48,65,6,
"города"".............................................................................................................",false,110,14,0,false,TimesNewRomanPSMT,true,208,425,116,6,
13,false,538,14,117,false,TimesNewRomanPSMT,true,208,14,119,6,
2.,false,99,14,0,false,TimesNewRomanPSMT,true,232,10,2,6,0.5114409330385058
РЕАЛИЗАЦИЯ,false,121,14,3,false,TimesNewRomanPSMT,true,232,92,13,6,0.0
ПРОЕКТА,false,229,14,14,false,TimesNewRomanPSMT,true,232,64,21,6,0.3010299956639812
"""УМНЫЙ",false,310,14,22,false,TimesNewRomanPSMT,true,232,60,28,6,
"ГОРОД""",false,386,14,29,false,TimesNewRomanPSMT,true,232,51,35,6,
В,false,453,14,36,false,TimesNewRomanPSMT,true,232,9,37,6,0.0
ИСПАНИИ:,false,478,14,38,false,TimesNewRomanPSMT,true,232,73,46,6,
ТЕНДЕНЦИИ,false,99,14,0,false,TimesNewRomanPSMT,true,256,85,9,6,0.39164905395343774
И,false,188,14,10,false,TimesNewRomanPSMT,true,256,10,11,6,0.0
ПЕРСПЕКТИВЫ..................................................................,false,202,14,12,false,TimesNewRomanPSMT,true,256,333,89,6,0.3010299956639812
21,false,538,14,90,false,TimesNewRomanPSMT,true,256,14,92,6,
2.1,false,110,14,0,false,TimesNewRomanPSMT,true,280,17,3,6,
Тенденции,false,143,14,4,false,TimesNewRomanPSMT,true,280,65,13,6,0.39164905395343774
развития,false,212,14,14,false,TimesNewRomanPSMT,true,280,52,22,6,0.0
модели,false,268,14,23,false,TimesNewRomanPSMT,true,280,43,29,6,0.39164905395343774
"""умный",false,316,14,30,false,TimesNewRomanPSMT,true,280,45,36,6,
"город""",false,365,14,37,false,TimesNewRomanPSMT,true,280,39,43,6,
в,false,408,14,44,false,TimesNewRomanPSMT,true,280,6,45,6,0.0
городах,false,418,14,46,false,TimesNewRomanPSMT,true,280,47,53,6,
Испании....,false,469,14,54,false,TimesNewRomanPSMT,true,280,66,65,6,
21,false,538,14,66,false,TimesNewRomanPSMT,true,280,14,68,6,
2.2,false,110,14,0,false,TimesNewRomanPSMT,true,304,17,3,6,
Особенности,false,131,14,4,false,TimesNewRomanPSMT,true,304,78,15,6,
модели,false,213,14,16,false,TimesNewRomanPSMT,true,304,43,22,6,0.39164905395343774
"""умный",false,260,14,23,false,TimesNewRomanPSMT,true,304,45,29,6,
"город""",false,309,14,30,false,TimesNewRomanPSMT,true,304,39,36,6,
на,false,352,14,37,false,TimesNewRomanPSMT,true,304,13,39,6,0.0
примере,false,370,14,40,false,TimesNewRomanPSMT,true,304,50,47,6,
Барселоны,false,423,14,48,false,TimesNewRomanPSMT,true,304,64,57,6,
.............,false,490,14,58,false,TimesNewRomanPSMT,true,304,45,71,6,0.0
28,false,538,14,72,false,TimesNewRomanPSMT,true,304,14,74,6,
2.3,false,110,14,0,false,TimesNewRomanPSMT,true,329,17,3,6,
Перспективы,false,131,14,4,false,TimesNewRomanPSMT,true,329,79,15,6,0.3010299956639812
использования,false,214,14,16,false,TimesNewRomanPSMT,true,329,88,29,6,0.3010299956639812
технологий,false,306,14,30,false,TimesNewRomanPSMT,true,329,68,40,6,0.3010299956639812
барселонского,false,378,14,41,false,TimesNewRomanPSMT,true,329,86,54,6,
проекта,false,468,14,55,false,TimesNewRomanPSMT,true,329,46,62,6,0.3010299956639812
"""умный",false,110,14,0,false,TimesNewRomanPSMT,true,353,46,6,6,
"город""",false,159,14,7,false,TimesNewRomanPSMT,true,353,39,13,6,
в,false,202,14,14,false,TimesNewRomanPSMT,true,353,6,15,6,0.0
российских,false,212,14,16,false,TimesNewRomanPSMT,true,353,68,26,6,0.0
условиях........................................................,false,285,14,27,false,TimesNewRomanPSMT,true,353,250,91,6,0.3010299956639812
35,false,538,14,92,false,TimesNewRomanPSMT,true,353,14,94,6,
ЗАКЛЮЧЕНИЕ,false,99,14,0,false,TimesNewRomanPSMT,true,377,96,10,6,
.................................................................................................,false,198,14,11,false,TimesNewRomanPSMT,true,377,337,108,6,0.0
42,false,538,14,109,false,TimesNewRomanPSMT,true,377,14,111,6,
БИБЛИОГРАФИЧЕСКИЙ,false,99,14,0,false,TimesNewRomanPSMT,true,401,159,17,6,
СПИСОК,false,262,14,18,false,TimesNewRomanPSMT,true,401,58,24,6,
.............................................................,false,323,14,25,false,TimesNewRomanPSMT,true,401,212,86,6,0.0
44,false,538,14,87,false,TimesNewRomanPSMT,true,401,14,89,6,
3,false,322,12,0,false,TimesNewRomanPSMT,true,785,6,1,5,0.0
ВЕДЕНИЕ,false,309,14,0,true,TimesNewRomanPS-BoldMT,false,63,68,7,6,
За,false,134,14,0,false,TimesNewRomanPSMT,true,87,13,2,6,0.4822681122428943
последние,false,155,14,3,false,TimesNewRomanPSMT,true,87,62,12,6,
несколько,false,224,14,13,false,TimesNewRomanPSMT,true,87,60,22,6,
десятилетий,false,292,14,23,false,TimesNewRomanPSMT,true,87,73,34,6,
промышленная,false,373,14,35,false,TimesNewRomanPSMT,true,87,91,47,6,0.0
революция,false,472,14,48,false,TimesNewRomanPSMT,true,87,65,57,6,
и,false,545,14,58,false,TimesNewRomanPSMT,true,87,7,59,6,0.0
массовое,false,99,14,0,false,TimesNewRomanPSMT,true,111,54,8,6,
внедрение,false,165,14,9,false,TimesNewRomanPSMT,true,111,61,18,6,
высоких,false,239,14,19,false,TimesNewRomanPSMT,true,111,50,26,6,
технологий,false,301,14,27,false,TimesNewRomanPSMT,true,111,68,37,6,0.3010299956639812
определённо,false,382,14,38,false,TimesNewRomanPSMT,true,111,76,49,6,
повлияли,false,470,14,50,false,TimesNewRomanPSMT,true,111,56,58,6,
на,false,539,14,59,false,TimesNewRomanPSMT,true,111,13,61,6,0.0
формирование,false,99,14,0,false,TimesNewRomanPSMT,true,135,87,12,6,
городской,false,191,14,13,false,TimesNewRomanPSMT,true,135,61,22,6,
"инфраструктуры,",false,256,14,23,false,TimesNewRomanPSMT,true,135,103,38,6,0.3010299956639812
при,false,364,14,39,false,TimesNewRomanPSMT,true,135,21,42,6,0.39164905395343774
этом,false,390,14,43,false,TimesNewRomanPSMT,true,135,28,47,6,
параллельно,false,423,14,48,false,TimesNewRomanPSMT,true,135,74,59,6,
вызывая,false,502,14,60,false,TimesNewRomanPSMT,true,135,50,67,6,
многочисленные,false,99,14,0,false,TimesNewRomanPSMT,true,159,100,14,6,
"проблемы,",false,208,14,15,false,TimesNewRomanPSMT,true,159,63,24,6,0.5882856141428877
препятствующие,false,280,14,25,false,TimesNewRomanPSMT,true,159,101,39,6,
региональному,false,390,14,40,false,TimesNewRomanPSMT,true,159,90,53,6,
"прогрессу,",false,489,14,54,false,TimesNewRomanPSMT,true,159,63,64,6,
индивидуальному,false,99,14,0,false,TimesNewRomanPSMT,true,184,107,15,6,
и,false,223,14,16,false,TimesNewRomanPSMT,true,184,7,17,6,0.0
коллективному,false,248,14,18,false,TimesNewRomanPSMT,true,184,91,31,6,0.3010299956639812
благополучию,false,356,14,32,false,TimesNewRomanPSMT,true,184,86,44,6,
граждан.,false,460,14,45,false,TimesNewRomanPSMT,true,184,53,53,6,
Для,false,529,14,54,false,TimesNewRomanPSMT,true,184,23,57,6,0.3010299956639812
нахождения,false,99,14,0,false,TimesNewRomanPSMT,true,208,72,10,6,
эффективных,false,186,14,11,false,TimesNewRomanPSMT,true,208,81,22,6,0.5114409330385058
решений,false,282,14,23,false,TimesNewRomanPSMT,true,208,52,30,6,
властям,false,349,14,31,false,TimesNewRomanPSMT,true,208,47,38,6,
потребовалось,false,411,14,39,false,TimesNewRomanPSMT,true,208,87,52,6,
искать,false,513,14,53,false,TimesNewRomanPSMT,true,208,39,59,6,
альтернативные,false,99,14,0,false,TimesNewRomanPSMT,true,232,96,14,6,
пути,false,204,14,15,false,TimesNewRomanPSMT,true,232,28,19,6,0.3010299956639812
развития:,false,242,14,20,false,TimesNewRomanPSMT,true,232,56,29,6,0.0
создание,false,308,14,30,false,TimesNewRomanPSMT,true,232,53,38,6,0.3010299956639812
новых,false,371,14,39,false,TimesNewRomanPSMT,true,232,37,44,6,0.3010299956639812
моделей,false,418,14,45,false,TimesNewRomanPSMT,true,232,49,52,6,0.39164905395343774
устойчивого,false,478,14,53,false,TimesNewRomanPSMT,true,232,74,64,6,
развития,false,99,14,0,false,TimesNewRomanPSMT,true,256,52,8,6,0.0
и,false,160,14,9,false,TimesNewRomanPSMT,true,256,7,10,6,0.0
реализация,false,176,14,11,false,TimesNewRomanPSMT,true,256,67,21,6,0.0
различных,false,251,14,22,false,TimesNewRomanPSMT,true,256,64,31,6,0.3010299956639812
инициатив,false,324,14,32,false,TimesNewRomanPSMT,true,256,64,41,6,
по,false,396,14,42,false,TimesNewRomanPSMT,true,256,14,44,6,0.0
обновлению,false,419,14,45,false,TimesNewRomanPSMT,true,256,73,55,6,
городов.,false,501,14,56,false,TimesNewRomanPSMT,true,256,50,64,6,
Вышеперечисленные,false,99,14,0,false,TimesNewRomanPSMT,true,280,127,17,6,
термины,false,241,14,18,false,TimesNewRomanPSMT,true,280,52,25,6,
всегда,false,309,14,26,false,TimesNewRomanPSMT,true,280,38,32,6,
рассматривались,false,362,14,33,false,TimesNewRomanPSMT,true,280,101,48,6,
в,false,479,14,49,false,TimesNewRomanPSMT,true,280,6,50,6,0.0
качестве,false,501,14,51,false,TimesNewRomanPSMT,true,280,51,59,6,0.0
"синонимов,",false,99,14,0,false,TimesNewRomanPSMT,true,304,69,10,6,
обозначающих,false,172,14,11,false,TimesNewRomanPSMT,true,304,89,23,6,
ряд,false,264,14,24,false,TimesNewRomanPSMT,true,304,20,27,6,
"действий,",false,288,14,28,false,TimesNewRomanPSMT,true,304,58,37,6,
"направленных,",false,350,14,38,false,TimesNewRomanPSMT,true,304,89,51,6,0.3010299956639812
в,false,443,14,52,false,TimesNewRomanPSMT,true,304,6,53,6,0.0
первую,false,453,14,54,false,TimesNewRomanPSMT,true,304,44,60,6,
"очередь,",false,502,14,61,false,TimesNewRomanPSMT,true,304,50,69,6,
на,false,99,14,0,false,TimesNewRomanPSMT,true,329,13,2,6,0.0
улучшение,false,127,14,3,false,TimesNewRomanPSMT,true,329,66,12,6,
социально-экономических,false,207,14,13,false,TimesNewRomanPSMT,true,329,158,36,6,
и,false,380,14,37,false,TimesNewRomanPSMT,true,329,7,38,6,0.0
экологических,false,401,14,39,false,TimesNewRomanPSMT,true,329,87,52,6,
условий,false,503,14,53,false,TimesNewRomanPSMT,true,329,48,60,6,0.3010299956639812
проживания.,false,99,14,0,false,TimesNewRomanPSMT,true,353,76,11,6,
В,false,134,14,0,false,TimesNewRomanPSMT,true,377,9,1,6,0.0
таком,false,151,14,2,false,TimesNewRomanPSMT,true,377,35,7,6,
контексте,false,193,14,8,false,TimesNewRomanPSMT,true,377,58,17,6,
инновации,false,259,14,18,false,TimesNewRomanPSMT,true,377,64,27,6,0.44465780490343443
стали,false,332,14,28,false,TimesNewRomanPSMT,true,377,33,33,6,
полезным,false,372,14,34,false,TimesNewRomanPSMT,true,377,59,42,6,
инструментом,false,438,14,43,false,TimesNewRomanPSMT,true,377,85,55,6,
для,false,531,14,56,false,TimesNewRomanPSMT,true,377,20,59,6,0.3010299956639812
оказания,false,99,14,0,false,TimesNewRomanPSMT,true,401,53,8,6,0.39164905395343774
помощи,false,155,14,9,false,TimesNewRomanPSMT,true,401,48,15,6,
городским,false,207,14,16,false,TimesNewRomanPSMT,true,401,63,25,6,
районам,false,273,14,26,false,TimesNewRomanPSMT,true,401,50,33,6,
с,false,327,14,34,false,TimesNewRomanPSMT,true,401,6,35,6,0.0
целью,false,336,14,36,false,TimesNewRomanPSMT,true,401,37,41,6,
наладить,false,377,14,42,false,TimesNewRomanPSMT,true,401,54,50,6,
процесс,false,435,14,51,false,TimesNewRomanPSMT,true,401,47,58,6,0.39164905395343774
городского,false,486,14,59,false,TimesNewRomanPSMT,true,401,66,69,6,
управления,false,99,14,0,false,TimesNewRomanPSMT,true,425,69,10,6,0.0
и,false,174,14,11,false,TimesNewRomanPSMT,true,425,7,12,6,0.0
решить,false,187,14,13,false,TimesNewRomanPSMT,true,425,43,19,6,
многие,false,237,14,20,false,TimesNewRomanPSMT,true,425,42,26,6,
экологические,false,286,14,27,false,TimesNewRomanPSMT,true,425,86,40,6,
проблемы.,false,379,14,41,false,TimesNewRomanPSMT,true,425,63,50,6,0.5882856141428877
Одним,false,449,14,51,false,TimesNewRomanPSMT,true,425,41,56,6,
из,false,496,14,57,false,TimesNewRomanPSMT,true,425,13,59,6,
самых,false,515,14,60,false,TimesNewRomanPSMT,true,425,37,65,6,
перспективных,false,99,14,0,false,TimesNewRomanPSMT,true,449,91,13,6,
решений,false,202,14,14,false,TimesNewRomanPSMT,true,449,52,21,6,
стала,false,267,14,22,false,TimesNewRomanPSMT,true,449,31,27,6,
концепция,false,311,14,28,false,TimesNewRomanPSMT,true,449,63,37,6,
«Умный,false,387,14,38,false,TimesNewRomanPSMT,true,449,50,44,6,
"город»,",false,449,14,45,false,TimesNewRomanPSMT,true,449,44,52,6,
которая,false,506,14,53,false,TimesNewRomanPSMT,true,449,46,60,6,
подразумевает,false,99,14,0,false,TimesNewRomanPSMT,true,473,87,13,6,
под,false,208,14,14,false,TimesNewRomanPSMT,true,473,21,17,6,
собой,false,252,14,18,false,TimesNewRomanPSMT,true,473,34,23,6,
совмещение,false,308,14,24,false,TimesNewRomanPSMT,true,473,73,34,6,
коммуникационных,false,403,14,35,false,TimesNewRomanPSMT,true,473,119,51,6,
и,false,545,14,52,false,TimesNewRomanPSMT,true,473,7,53,6,0.0
информационных,false,99,14,0,false,TimesNewRomanPSMT,true,498,106,14,6,
технологий,false,211,14,15,false,TimesNewRomanPSMT,true,498,68,25,6,0.3010299956639812
с,false,285,14,26,false,TimesNewRomanPSMT,true,498,6,27,6,0.0
новыми,false,296,14,28,false,TimesNewRomanPSMT,true,498,46,34,6,0.3010299956639812
идеями,false,348,14,35,false,TimesNewRomanPSMT,true,498,43,41,6,
и,false,397,14,42,false,TimesNewRomanPSMT,true,498,7,43,6,0.0
вариантами,false,410,14,44,false,TimesNewRomanPSMT,true,498,69,54,6,
городского,false,485,14,55,false,TimesNewRomanPSMT,true,498,66,65,6,
"планирования,",false,99,14,0,false,TimesNewRomanPSMT,true,522,87,13,6,
что,false,199,14,14,false,TimesNewRomanPSMT,true,522,20,17,6,
может,false,231,14,18,false,TimesNewRomanPSMT,true,522,37,23,6,
поспособствовать,false,282,14,24,false,TimesNewRomanPSMT,true,522,106,40,6,
будущему,false,401,14,41,false,TimesNewRomanPSMT,true,522,61,49,6,
устойчивому,false,474,14,50,false,TimesNewRomanPSMT,true,522,77,61,6,
развитию,false,99,14,0,false,TimesNewRomanPSMT,true,546,56,8,6,0.0
метрополий.,false,159,14,9,false,TimesNewRomanPSMT,true,546,75,20,6,
В,false,134,14,0,false,TimesNewRomanPSMT,true,570,9,1,6,0.0
последнее,false,152,14,2,false,TimesNewRomanPSMT,true,570,61,11,6,
время,false,221,14,12,false,TimesNewRomanPSMT,true,570,35,17,6,
наблюдается,false,265,14,18,false,TimesNewRomanPSMT,true,570,76,29,6,
растущий,false,350,14,30,false,TimesNewRomanPSMT,true,570,58,38,6,
интерес,false,417,14,39,false,TimesNewRomanPSMT,true,570,46,46,6,0.3010299956639812
к,false,472,14,47,false,TimesNewRomanPSMT,true,570,6,48,6,0.555429854985112
концепции,false,487,14,49,false,TimesNewRomanPSMT,true,570,65,58,6,
«Умного,false,99,14,0,false,TimesNewRomanPSMT,true,594,53,7,6,
города»,false,170,14,8,false,TimesNewRomanPSMT,true,594,46,15,6,
по,false,236,14,16,false,TimesNewRomanPSMT,true,594,14,18,6,0.0
всему,false,269,14,19,false,TimesNewRomanPSMT,true,594,34,24,6,
"миру,",false,322,14,25,false,TimesNewRomanPSMT,true,594,33,30,6,0.39164905395343774
так,false,374,14,31,false,TimesNewRomanPSMT,true,594,19,34,6,
как,false,412,14,35,false,TimesNewRomanPSMT,true,594,19,38,6,0.3010299956639812
информационно-,false,450,14,39,false,TimesNewRomanPSMT,true,594,102,53,6,
коммуникационные,false,99,14,0,false,TimesNewRomanPSMT,true,618,119,16,6,
технологии,false,229,14,17,false,TimesNewRomanPSMT,true,618,68,27,6,0.3010299956639812
становятся,false,310,14,28,false,TimesNewRomanPSMT,true,618,64,38,6,
так,false,386,14,39,false,TimesNewRomanPSMT,true,618,19,42,6,
же,false,417,14,43,false,TimesNewRomanPSMT,true,618,15,45,6,
новым,false,445,14,46,false,TimesNewRomanPSMT,true,618,39,51,6,0.3010299956639812
способом,false,496,14,52,false,TimesNewRomanPSMT,true,618,56,60,6,0.3010299956639812
оценивания,false,99,14,0,false,TimesNewRomanPSMT,true,643,69,10,6,
конкурентоспособности,false,172,14,11,false,TimesNewRomanPSMT,true,643,144,32,6,
городов.,false,320,14,33,false,TimesNewRomanPSMT,true,643,51,41,6,
Согласно,false,375,14,42,false,TimesNewRomanPSMT,true,643,55,50,6,
данным,false,435,14,51,false,TimesNewRomanPSMT,true,643,46,57,6,0.44465780490343443
за,false,486,14,58,false,TimesNewRomanPSMT,true,643,11,60,6,0.4822681122428943
2020,false,501,14,61,false,TimesNewRomanPSMT,true,643,28,65,6,0.39164905395343774
г.,false,533,14,66,false,TimesNewRomanPSMT,true,643,9,68,6,0.0
